Create Date,Primary Reference,Status,Weight,Target Ship (Early),Target Ship (Late),Target Delivery (Early),Target Delivery (Late),Origin Code,Origin Name,Origin City,Origin State,Origin Zip,Origin Ctry,Dest Code,Dest City,Dest Name,Dest State,Dest Zip,Dest Ctry,JDE Sales Order Number,JDE Sales Order Type,Brokered SCAC,Cube,Completed Activity Date
3/7/2022 21:34,340690 (BOL),Booked,43265,3/27/2022 0:01,3/27/2022 23:59,3/30/2022 0:01,3/30/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,305012,SALISBURY,A667,NC,28144,US,60835788,SO,,21,3/8/2022
3/2/2022 10:19,338416 (BOL),Tendered,25303,3/18/2022 0:01,3/18/2022 23:59,3/20/2022 0:01,3/20/2022 23:59,245553,PLT 3,BRAMPTON,ON,L6T 5W2,CA,422839,GREENVILLE,A8,SC,29607,US,60832300,SI,,12,3/15/2022
3/8/2022 9:04,340733 (BOL),Booked,41205,3/29/2022 0:01,3/29/2022 23:59,3/31/2022 0:01,3/31/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,185904,TAYLORVILLE,A668,IL,62568,US,60836031,SO,,20,3/8/2022
3/8/2022 13:40,340985 (BOL),Booked,43465,3/25/2022 0:01,3/25/2022 23:59,3/25/2022 0:01,3/25/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,382325,BROOKLYN PARK,US WH6,MN,55428,US,60836169,ST,,19,3/25/2022
3/2/2022 14:38,338608 (BOL),Tendered,24739,3/16/2022 0:01,3/16/2022 23:59,3/18/2022 0:01,3/18/2022 23:59,245554,PLT 3,MONCTON,NB,E1A 3R1,CA,185666,SOUTH PORTLAND,A537,ME,4106,US,60833180,SI,,13,3/16/2022
3/2/2022 14:39,338609 (BOL),Tendered,25593,3/16/2022 0:01,3/16/2022 23:59,3/18/2022 0:01,3/18/2022 23:59,245554,PLT 3,MONCTON,NB,E1A 3R1,CA,185664,SCHODACK LANDING,A538,NY,12156,US,60833181,SI,,13,3/16/2022
3/2/2022 15:09,338641 (BOL),Tendered,43815,3/18/2022 0:01,3/18/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245618,PLT 3,WAITE PARK,MN,56387,US,186418,FAIRBORN,A550,OH,45324,US,60833351,SO,,23,3/15/2022
3/2/2022 15:09,338642 (BOL),Tendered,43815,3/21/2022 0:01,3/21/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245618,PLT 3,WAITE PARK,MN,56387,US,186418,FAIRBORN,A550,OH,45324,US,60833352,SO,,23,3/15/2022
3/2/2022 15:49,338674 (BOL),Tendered,43815,3/21/2022 0:01,3/21/2022 23:59,3/23/2022 0:01,3/23/2022 23:59,245618,PLT 3,WAITE PARK,MN,56387,US,186418,FAIRBORN,A550,OH,45324,US,60833402,SO,,23,3/15/2022
3/2/2022 16:18,338695 (BOL),Tendered,43815,3/22/2022 0:01,3/22/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,245618,PLT 3,WAITE PARK,MN,56387,US,186418,FAIRBORN,A550,OH,45324,US,60833403,SO,,23,3/15/2022
3/2/2022 16:38,338712 (BOL),Tendered,42096,3/15/2022 0:01,3/15/2022 23:59,3/17/2022 0:01,3/17/2022 23:59,245554,PLT 3,MONCTON,NB,E1A 3R1,CA,185493,WATERTOWN,A825,NY,13601,US,60825712,SI,,21,3/15/2022
3/2/2022 16:41,338718 (BOL),Booked,43436,3/29/2022 0:01,3/29/2022 23:59,3/31/2022 0:01,3/31/2022 23:59,245554,PLT 3,MONCTON,NB,E1A 3R1,CA,185293,TAUNTON,A747,MA,2780,US,60833149,SI,,21,3/29/2022
3/2/2022 16:42,338719 (BOL),Tendered,42342,3/15/2022 0:01,3/15/2022 23:59,3/17/2022 0:01,3/17/2022 23:59,245554,PLT 3,MONCTON,NB,E1A 3R1,CA,185723,SYRACUSE,A486,NY,13209,US,60833221,SI,,20,3/15/2022
3/2/2022 16:42,338721 (BOL),Tendered,41529,3/15/2022 0:01,3/15/2022 23:59,3/17/2022 0:01,3/17/2022 23:59,245554,PLT 3,MONCTON,NB,E1A 3R1,CA,185723,SYRACUSE,A486,NY,13209,US,60833223,SI,,20,3/15/2022
3/2/2022 16:43,338723 (BOL),Tendered,43500,3/15/2022 0:01,3/15/2022 23:59,3/17/2022 0:01,3/17/2022 23:59,245554,PLT 3,MONCTON,NB,E1A 3R1,CA,186021,NEW WINDSOR,A765,MD,21776,US,60833339,SI,,19,3/15/2022
3/8/2022 13:41,340986 (BOL),Booked,43367,3/21/2022 0:01,3/21/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,382325,BROOKLYN PARK,US WH6,MN,55428,US,60836170,ST,,19,3/21/2022
3/2/2022 17:31,338739 (BOL),Tendered,42382,3/22/2022 0:01,3/22/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,331859,PLT 3,MONCTON,NB,E1H 3S5,CA,184995,KIRKWOOD,A1216,NY,13795,US,60833438,SI,,20,3/22/2022
3/2/2022 17:32,338740 (BOL),Tendered,42382,3/23/2022 0:01,3/23/2022 23:59,3/25/2022 0:01,3/25/2022 23:59,331859,PLT 3,MONCTON,NB,E1H 3S5,CA,184995,KIRKWOOD,A1216,NY,13795,US,60833439,SI,,20,3/23/2022
3/8/2022 13:41,340987 (BOL),Booked,43367,3/22/2022 0:01,3/22/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,382325,BROOKLYN PARK,US WH6,MN,55428,US,60836171,ST,,19,3/22/2022
3/8/2022 14:58,341062 (BOL),Booked,43367,3/23/2022 0:01,3/23/2022 23:59,3/23/2022 0:01,3/23/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,382325,BROOKLYN PARK,US WH6,MN,55428,US,60836243,ST,,19,3/23/2022
3/8/2022 14:42,341032 (BOL),Booked,42380,3/20/2022 0:01,3/20/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,185619,PRYOR,A1057,OK,74361,US,60836160,SO,,20,3/8/2022
3/8/2022 14:44,341040 (BOL),Booked,43265,4/3/2022 0:01,4/3/2022 23:59,4/6/2022 0:01,4/6/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,305012,SALISBURY,A667,NC,28144,US,60836213,SO,,21,3/8/2022
3/8/2022 14:44,341041 (BOL),Booked,43265,4/5/2022 0:01,4/5/2022 23:59,4/8/2022 0:01,4/8/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,305012,SALISBURY,A667,NC,28144,US,60836214,SO,,21,3/8/2022
3/2/2022 18:07,338754 (BOL),Tendered,42382,3/22/2022 0:01,3/22/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,331859,PLT 3,MONCTON,NB,E1H 3S5,CA,184995,KIRKWOOD,A1216,NY,13795,US,60833455,SI,,20,3/22/2022
3/11/2022 13:51,342422 (BOL),Booked,43500,3/21/2022 0:01,3/21/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,382325,BROOKLYN PARK,US WH6,MN,55428,US,60838484,ST,,19,3/22/2022
3/9/2022 10:14,341387 (BOL),Booked,42240,3/22/2022 0:01,3/22/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,186891,HOLTSVILLE,A421,NY,11742,US,60836642,SO,,20,3/9/2022
3/11/2022 13:52,342423 (BOL),Booked,43500,3/21/2022 0:01,3/21/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,382325,BROOKLYN PARK,US WH6,MN,55428,US,60838485,ST,,19,3/23/2022
3/9/2022 16:17,341642 (BOL),Booked,43974,3/15/2022 0:01,3/15/2022 23:59,3/18/2022 0:01,3/18/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,185219,HARRISBURG,A1054,PA,17110,US,60836933,SO,,18,3/15/2022
3/9/2022 16:19,341655 (BOL),Booked,43974,3/21/2022 0:01,3/21/2022 23:59,3/23/2022 0:01,3/23/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,186530,DANVILLE,A1051,IL,61834,US,60836957,SO,,18,3/9/2022
3/3/2022 2:05,338864 (BOL),Booked,41952,4/2/2022 0:01,4/2/2022 23:59,4/5/2022 0:01,4/5/2022 23:59,245636,PLT 3,TORONTO,ON,M9L 1P1,CA,186002,MANASSAS,A666,VA,20109,US,60833791,SI,,23,3/3/2022
3/9/2022 17:37,341675 (BOL),Booked,43265,3/22/2022 0:01,3/22/2022 23:59,3/25/2022 0:01,3/25/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,305019,LAGRANGE,A665,GA,30241,US,60836976,SO,,21,3/9/2022
3/11/2022 13:52,342424 (BOL),Booked,43500,3/21/2022 0:01,3/21/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,382325,BROOKLYN PARK,US WH6,MN,55428,US,60838486,ST,,19,3/24/2022
3/10/2022 15:41,342103 (BOL),Booked,43265,4/4/2022 0:01,4/4/2022 23:59,4/7/2022 0:01,4/7/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,305012,SALISBURY,A667,NC,28144,US,60837621,SO,,21,3/11/2022
3/3/2022 10:34,338993 (BOL),Booked,48078,3/25/2022 0:01,3/25/2022 23:59,3/28/2022 0:01,3/28/2022 23:59,245553,PLT 3,BRAMPTON,ON,L6T 5W2,CA,185882,GEORGETOWN,A481,ON,L7G 4R8,CA,30368772,SO,,21,3/8/2022
3/3/2022 13:12,339115 (BOL),Booked,36632,3/17/2022 0:01,3/17/2022 23:59,3/18/2022 0:01,3/18/2022 23:59,245553,PLT 3,BRAMPTON,ON,L6T 5W2,CA,185980,LOCKBOURNE,A415,OH,43137,US,60834117,SI,,16,3/11/2022
3/3/2022 13:48,339137 (BOL),Tendered,39582,3/15/2022 0:01,3/15/2022 23:59,3/17/2022 0:01,3/17/2022 23:59,245554,PLT 3,MONCTON,NB,E1A 3R1,CA,185005,BRATTLEBORO,A702,VT,5302,US,60812124,SI,,17,3/15/2022
3/10/2022 23:28,342204 (BOL),Booked,43265,4/10/2022 0:01,4/10/2022 23:59,4/13/2022 0:01,4/13/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,305012,SALISBURY,A667,NC,28144,US,60837617,SO,,21,3/11/2022
3/3/2022 14:53,339225 (BOL),Booked,42240,3/17/2022 0:01,3/17/2022 23:59,3/17/2022 0:01,3/17/2022 23:59,245579,PLT 3,PLANT CITY,FL,33563,US,185825,JACKSONVILLE,A409,FL,32254,US,60834181,SO,,20,3/17/2022
3/11/2022 9:14,342256 (BOL),Booked,21307,3/17/2022 0:01,3/17/2022 23:59,3/18/2022 0:01,3/18/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,185676,LINCOLN,A1067,NE,68521,US,60835263,SO,,9,3/17/2022
3/14/2022 10:24,343022 (BOL),Booked,43500,3/21/2022 0:01,3/21/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,382325,BROOKLYN PARK,US WH6,MN,55428,US,60839541,ST,,19,3/21/2022
3/4/2022 8:41,339397 (BOL),Tendered,42747,3/15/2022 0:01,3/15/2022 23:59,3/17/2022 0:01,3/17/2022 23:59,245554,PLT 3,MONCTON,NB,E1A 3R1,CA,185443,SPRINGFIELD,A1019,MA,1105,US,60833091,SI,,21,3/15/2022
3/14/2022 10:25,343023 (BOL),Booked,43500,3/21/2022 0:01,3/21/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,382325,BROOKLYN PARK,US WH6,MN,55428,US,60839542,ST,,19,3/21/2022
3/14/2022 10:25,343024 (BOL),Booked,43500,3/21/2022 0:01,3/21/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,382325,BROOKLYN PARK,US WH6,MN,55428,US,60839543,ST,,19,3/20/2022
3/11/2022 12:04,342328 (BOL),Booked,41205,4/2/2022 0:01,4/2/2022 23:59,4/4/2022 0:01,4/4/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,185904,TAYLORVILLE,A668,IL,62568,US,60838413,SO,,20,3/11/2022
3/11/2022 12:06,342332 (BOL),Booked,43974,3/23/2022 0:01,3/23/2022 23:59,3/25/2022 0:01,3/25/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,186530,DANVILLE,A1051,IL,61834,US,60838423,SO,,18,3/11/2022
3/14/2022 10:25,343025 (BOL),Booked,43500,3/21/2022 0:01,3/21/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,382325,BROOKLYN PARK,US WH6,MN,55428,US,60839544,ST,,19,3/21/2022
3/14/2022 10:25,343026 (BOL),Booked,43500,3/21/2022 0:01,3/21/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,382325,BROOKLYN PARK,US WH6,MN,55428,US,60839545,ST,,19,3/24/2022
3/4/2022 13:08,339574 (BOL),Tendered,42744,3/15/2022 0:01,3/15/2022 23:59,3/17/2022 0:01,3/17/2022 23:59,245554,PLT 3,MONCTON,NB,E1A 3R1,CA,337245,WILMINGTON,A700,MA,1887,US,60785627,SI,,18,3/15/2022
3/11/2022 12:14,342340 (BOL),Booked,42380,3/23/2022 0:01,3/23/2022 23:59,3/25/2022 0:01,3/25/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,185619,PRYOR,A1057,OK,74361,US,60838427,SO,,20,3/11/2022
3/4/2022 14:11,339617 (BOL),Booked,42382,3/17/2022 0:01,3/17/2022 23:59,3/18/2022 0:01,3/18/2022 23:59,245553,PLT 3,BRAMPTON,ON,L6T 5W2,CA,185554,MONROE,A1056,MI,48161,US,60834828,SI,,20,3/7/2022
3/14/2022 10:26,343027 (BOL),Booked,43500,3/22/2022 0:01,3/22/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,382325,BROOKLYN PARK,US WH6,MN,55428,US,60839547,ST,,19,3/22/2022
3/14/2022 10:26,343028 (BOL),Booked,43500,3/22/2022 0:01,3/22/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,382325,BROOKLYN PARK,US WH6,MN,55428,US,60839548,ST,,19,3/22/2022
3/4/2022 15:17,339686 (BOL),Booked,36632,3/17/2022 0:01,3/17/2022 23:59,3/18/2022 0:01,3/18/2022 23:59,245553,PLT 3,BRAMPTON,ON,L6T 5W2,CA,185980,LOCKBOURNE,A415,OH,43137,US,60834876,SI,,16,3/4/2022
3/4/2022 15:26,339696 (BOL),Booked,41885,3/15/2022 0:01,3/15/2022 23:59,3/17/2022 0:01,3/17/2022 23:59,245554,PLT 3,MONCTON,NB,E1A 3R1,CA,185776,QUEBEC,A682,QC,G1M 2V3,CA,30369320,SO,,28,3/15/2022
3/11/2022 13:39,342415 (BOL),Booked,43499,3/23/2022 0:01,3/23/2022 23:59,3/25/2022 0:01,3/25/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,186760,KENDALLVILLE,A738,IN,46755,US,60838460,SO,,19,3/14/2022
3/4/2022 16:51,339777 (BOL),Booked,36632,3/16/2022 0:01,3/16/2022 23:59,3/17/2022 0:01,3/17/2022 23:59,245553,PLT 3,BRAMPTON,ON,L6T 5W2,CA,185320,CONKLIN,A413,NY,13748,US,60834908,SI,,16,3/11/2022
3/14/2022 10:26,343029 (BOL),Booked,43500,3/22/2022 0:01,3/22/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,382325,BROOKLYN PARK,US WH6,MN,55428,US,60839549,ST,,19,3/23/2022
3/5/2022 23:27,339936 (BOL),Booked,41952,4/5/2022 0:01,4/5/2022 23:59,4/7/2022 0:01,4/7/2022 23:59,245636,PLT 3,TORONTO,ON,M9L 1P1,CA,186002,MANASSAS,A666,VA,20109,US,60834519,SI,,23,3/7/2022
3/14/2022 10:26,343030 (BOL),Booked,43500,3/22/2022 0:01,3/22/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,382325,BROOKLYN PARK,US WH6,MN,55428,US,60839550,ST,,19,3/26/2022
3/14/2022 10:27,343031 (BOL),Booked,43500,3/22/2022 0:01,3/22/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,382325,BROOKLYN PARK,US WH6,MN,55428,US,60839551,ST,,19,3/25/2022
3/14/2022 10:32,343041 (BOL),Booked,43500,3/22/2022 0:01,3/22/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,382325,BROOKLYN PARK,US WH6,MN,55428,US,60839552,ST,,19,3/25/2022
3/11/2022 14:09,342428 (BOL),Booked,43499,4/6/2022 0:01,4/6/2022 23:59,4/8/2022 0:01,4/8/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,186760,KENDALLVILLE,A738,IN,46755,US,60838463,SO,,19,3/14/2022
3/7/2022 10:14,340155 (BOL),Booked,41952,4/5/2022 0:01,4/5/2022 23:59,4/7/2022 0:01,4/7/2022 23:59,245636,PLT 3,TORONTO,ON,M9L 1P1,CA,186002,MANASSAS,A666,VA,20109,US,60834977,SI,,23,3/7/2022
3/7/2022 10:15,340156 (BOL),Booked,41952,4/6/2022 0:01,4/6/2022 23:59,4/8/2022 0:01,4/8/2022 23:59,245636,PLT 3,TORONTO,ON,M9L 1P1,CA,186002,MANASSAS,A666,VA,20109,US,60834978,SI,,23,3/7/2022
3/7/2022 10:15,340157 (BOL),Booked,41952,4/6/2022 0:01,4/6/2022 23:59,4/8/2022 0:01,4/8/2022 23:59,245636,PLT 3,TORONTO,ON,M9L 1P1,CA,186002,MANASSAS,A666,VA,20109,US,60834979,SI,,23,3/7/2022
3/7/2022 10:34,340208 (BOL),Tendered,42377,3/15/2022 0:01,3/15/2022 23:59,3/17/2022 0:01,3/17/2022 23:59,245554,PLT 3,MONCTON,NB,E1A 3R1,CA,185077,PHILADELPHIA,A318,PA,19137,US,60830865,SI,,21,3/15/2022
3/11/2022 14:40,342479 (BOL),Booked,43265,4/3/2022 0:01,4/3/2022 23:59,4/6/2022 0:01,4/6/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,305019,LAGRANGE,A665,GA,30241,US,60838518,SO,,21,3/11/2022
3/11/2022 14:41,342480 (BOL),Booked,43265,4/1/2022 0:01,4/1/2022 23:59,4/4/2022 0:01,4/4/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,305019,LAGRANGE,A665,GA,30241,US,60838519,SO,,21,3/11/2022
3/11/2022 14:41,342481 (BOL),Booked,43265,4/5/2022 0:01,4/5/2022 23:59,4/8/2022 0:01,4/8/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,305019,LAGRANGE,A665,GA,30241,US,60838520,SO,,21,3/11/2022
3/14/2022 10:32,343042 (BOL),Booked,43500,3/22/2022 0:01,3/22/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,382325,BROOKLYN PARK,US WH6,MN,55428,US,60839553,ST,,19,3/25/2022
3/7/2022 11:35,340262 (BOL),Booked,42382,3/18/2022 0:01,3/18/2022 23:59,3/19/2022 0:01,3/19/2022 23:59,245553,PLT 3,BRAMPTON,ON,L6T 5W2,CA,185219,HARRISBURG,A1054,PA,17110,US,60834723,SI,,20,3/7/2022
3/7/2022 11:35,340263 (BOL),Booked,42382,3/18/2022 0:01,3/18/2022 23:59,3/19/2022 0:01,3/19/2022 23:59,245553,PLT 3,BRAMPTON,ON,L6T 5W2,CA,185219,HARRISBURG,A1054,PA,17110,US,60834724,SI,,20,3/7/2022
3/7/2022 11:35,340265 (BOL),Booked,42382,3/17/2022 0:01,3/17/2022 23:59,3/18/2022 0:01,3/18/2022 23:59,245553,PLT 3,BRAMPTON,ON,L6T 5W2,CA,185219,HARRISBURG,A1054,PA,17110,US,60834726,SI,,20,3/7/2022
3/7/2022 11:36,340266 (BOL),Booked,42382,3/17/2022 0:01,3/17/2022 23:59,3/18/2022 0:01,3/18/2022 23:59,245553,PLT 3,BRAMPTON,ON,L6T 5W2,CA,185219,HARRISBURG,A1054,PA,17110,US,60834727,SI,,20,3/7/2022
3/7/2022 11:36,340267 (BOL),Booked,42382,3/18/2022 0:01,3/18/2022 23:59,3/19/2022 0:01,3/19/2022 23:59,245553,PLT 3,BRAMPTON,ON,L6T 5W2,CA,185219,HARRISBURG,A1054,PA,17110,US,60834728,SI,,20,3/7/2022
3/14/2022 10:33,343043 (BOL),Booked,43500,3/22/2022 0:01,3/22/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,382325,BROOKLYN PARK,US WH6,MN,55428,US,60839554,ST,,19,3/24/2022
3/7/2022 12:07,340286 (BOL),Booked,41211,3/19/2022 0:01,3/19/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245553,PLT 3,BRAMPTON,ON,L6T 5W2,CA,185972,NEWNAN,A416,GA,30265,US,60835323,SI,,18,3/11/2022
3/7/2022 12:41,340318 (BOL),Booked,42382,3/16/2022 0:01,3/16/2022 23:59,3/18/2022 0:01,3/18/2022 23:59,245553,PLT 3,BRAMPTON,ON,L6T 5W2,CA,186855,COLUMBUS,A1049,OH,43204,US,60834158,SI,,20,3/7/2022
3/7/2022 12:42,340319 (BOL),Booked,42382,3/16/2022 0:01,3/16/2022 23:59,3/18/2022 0:01,3/18/2022 23:59,245553,PLT 3,BRAMPTON,ON,L6T 5W2,CA,186855,COLUMBUS,A1049,OH,43204,US,60834159,SI,,20,3/7/2022
3/7/2022 12:42,340320 (BOL),Booked,42382,3/16/2022 0:01,3/16/2022 23:59,3/18/2022 0:01,3/18/2022 23:59,245553,PLT 3,BRAMPTON,ON,L6T 5W2,CA,186855,COLUMBUS,A1049,OH,43204,US,60834161,SI,,20,3/7/2022
3/14/2022 10:33,343044 (BOL),Booked,43500,3/22/2022 0:01,3/22/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,382325,BROOKLYN PARK,US WH6,MN,55428,US,60839556,ST,,19,3/25/2022
3/14/2022 10:33,343045 (BOL),Booked,43500,3/22/2022 0:01,3/22/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,382325,BROOKLYN PARK,US WH6,MN,55428,US,60839557,ST,,19,3/14/2022
3/7/2022 14:24,340478 (BOL),Tendered,43500,3/15/2022 0:01,3/15/2022 23:59,3/15/2022 0:01,3/15/2022 23:59,245618,PLT 3,WAITE PARK,MN,56387,US,382325,BROOKLYN PARK,US WH6,MN,55428,US,60835558,ST,,19,3/15/2022
3/12/2022 23:27,342724 (BOL),Booked,43265,4/12/2022 0:01,4/12/2022 23:59,4/15/2022 0:01,4/15/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,305012,SALISBURY,A667,NC,28144,US,60837616,SO,,21,3/13/2022
3/14/2022 10:33,343046 (BOL),Booked,43500,3/22/2022 0:01,3/22/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,382325,BROOKLYN PARK,US WH6,MN,55428,US,60839558,ST,,19,3/27/2022
3/8/2022 13:55,340998 (BOL),Booked,43367,3/21/2022 0:01,3/21/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,260150,CALGARY,CA WH8,AB,T2C 2X8,CA,60836172,S9,,19,3/8/2022
3/11/2022 17:51,342597 (BOL),Booked,39025,3/15/2022 0:01,3/15/2022 23:59,3/19/2022 0:01,3/19/2022 23:59,382325,PLT 3,BROOKLYN PARK,MN,55428,US,245554,MONCTON,CA WH3,NB,E1A 3R1,CA,60838645,S9,,28,3/12/2022
3/14/2022 10:34,343047 (BOL),Booked,43500,3/22/2022 0:01,3/22/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,382325,BROOKLYN PARK,US WH6,MN,55428,US,60839559,ST,,19,3/25/2022
3/14/2022 10:34,343048 (BOL),Booked,43500,3/22/2022 0:01,3/22/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,382325,BROOKLYN PARK,US WH6,MN,55428,US,60839560,ST,,19,3/25/2022
3/14/2022 10:34,343049 (BOL),Booked,43500,3/22/2022 0:01,3/22/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,382325,BROOKLYN PARK,US WH6,MN,55428,US,60839563,ST,,19,3/24/2022
3/14/2022 11:08,343077 (BOL),Booked,43500,3/23/2022 0:01,3/23/2022 23:59,3/23/2022 0:01,3/23/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,382325,BROOKLYN PARK,US WH6,MN,55428,US,60839575,ST,,19,3/23/2022
3/14/2022 11:08,343078 (BOL),Booked,43500,3/23/2022 0:01,3/23/2022 23:59,3/23/2022 0:01,3/23/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,382325,BROOKLYN PARK,US WH6,MN,55428,US,60839576,ST,,19,3/14/2022
3/14/2022 11:08,343079 (BOL),Booked,43500,3/23/2022 0:01,3/23/2022 23:59,3/23/2022 0:01,3/23/2022 23:59,245614,PLT 3,JAMESTOWN,ND,58401,US,382325,BROOKLYN PARK,US WH6,MN,55428,US,60839577,ST,,19,3/14/2022
3/7/2022 14:13,340448 (BOL),Booked,42382,3/17/2022 0:01,3/17/2022 23:59,3/19/2022 0:01,3/19/2022 23:59,245636,PLT 3,TORONTO,ON,M9L 1P1,CA,186855,COLUMBUS,A1049,OH,43204,US,60834157,SI,,20,3/7/2022
3/7/2022 14:17,340453 (BOL),Booked,42382,3/19/2022 0:01,3/19/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245553,PLT 3,BRAMPTON,ON,L6T 5W2,CA,185554,MONROE,A1056,MI,48161,US,60835509,SI,,20,3/11/2022
3/7/2022 14:17,340456 (BOL),Booked,42382,3/19/2022 0:01,3/19/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245553,PLT 3,BRAMPTON,ON,L6T 5W2,CA,185554,MONROE,A1056,MI,48161,US,60835512,SI,,20,3/7/2022
3/7/2022 14:18,340458 (BOL),Booked,42382,3/20/2022 0:01,3/20/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245553,PLT 3,BRAMPTON,ON,L6T 5W2,CA,185554,MONROE,A1056,MI,48161,US,60835514,SI,,20,3/7/2022
3/7/2022 14:18,340460 (BOL),Booked,42005,3/19/2022 0:01,3/19/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245553,PLT 3,BRAMPTON,ON,L6T 5W2,CA,186838,OAK CREEK,A824,WI,53154,US,60835516,SI,,21,3/11/2022
3/7/2022 14:18,340461 (BOL),Booked,41345,3/19/2022 0:01,3/19/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245553,PLT 3,BRAMPTON,ON,L6T 5W2,CA,306778,NORTH LITTLE ROCK,A76,AR,72117,US,60835524,SI,,20,3/19/2022
